stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
5696465,,"Staunton EB at 20th","",37.287841,-79.968663,,,0,,,0,,
5696466,,"Staunton EB at 22nd","",37.288389,-79.971666,,,0,,,0,,
5696467,,"Staunton EB at 24th","",37.288913,-79.974735,,,0,,,0,,
5696468,,"Staunton EB at 25th","",37.289199,-79.976304,,,0,,,0,,
5696469,,"Staunton WB at 12th","",37.285729,-79.956243,,,0,,,0,,
5696470,,"Staunton WB at 14th","",37.286154,-79.958905,,,0,,,0,,
5696471,,"Staunton WB at 16th","",37.286785,-79.962289,,,0,,,0,,
5696472,,"Staunton WB at 18th","",37.287365,-79.965303,,,0,,,0,,
5696473,,"Staunton WB at 20th","",37.287929,-79.968384,,,0,,,0,,
5696474,,"Staunton WB at 22nd","",37.288532,-79.971633,,,0,,,0,,
5696475,,"Staunton WB at 24th","",37.289064,-79.97473,,,0,,,0,,
5696476,,"Staunton WB at Lafayette","",37.289417,-79.976682,,,0,,,0,,
5696477,,"Tanglewood Mall (Barnes and Noble)","",37.232593,-79.977558,,,0,,,0,,
5696478,,"Electric Road at Tanglewood Mall","",37.2289,-79.977144,,,0,,,0,,
5696480,,"Tanglewood Mall at TJ Maxx","",37.22864,-79.980161,,,0,,,0,,
5696481,,"Tayloe SB at Miami","",37.26517,-79.920189,,,0,,,0,,
5696482,,"Tayloe SB at Morton","",37.265798,-79.923817,,,0,,,0,,
5696483,,"Tazewell EB at 4th","",37.270373,-79.935282,,,0,,,0,,
5696484,,"Tazewell EB at 7th","",37.270939,-79.932834,,,0,,,0,,
5696485,,"Tazewell EB at 8 1/2","",37.271593,-79.92991,,,0,,,0,,
5696486,,"Tazewell WB at 7th","",37.271082,-79.932717,,,0,,,0,,
5696487,,"Tazewell WB at 8 1/2","",37.271709,-79.929974,,,0,,,0,,
5696488,,"Tazewell WB at I-581 Bridge","",37.270209,-79.936589,,,0,,,0,,
5696489,,"Towers Mall at Dunkin Donuts","",37.256315,-79.957698,,,0,,,0,,
5696490,,"Towne Square Blvd EB at Kroger","",37.318131,-79.965571,,,0,,,0,,
5696491,,"Towne Square EB at ECPI","",37.319387,-79.960639,,,0,,,0,,
5696492,,"Towne Square EB at Office Max","",37.318963,-79.961332,,,0,,,0,,
5696493,,"Towne Square WB at Office Max","",37.3191,-79.961418,,,0,,,0,,
5696494,,"Towne Square WB at Rutgers (Golden Corral)","",37.318477,-79.964446,,,0,,,0,,
5696496,,"VA Veterans Care Center","",37.27789,-80.01237,,,0,,,0,,
5696497,,"Valley Court","",37.311519,-79.971885,,,0,,,0,,
5696498,,"Valley View Blvd SB at O'Charleys","",37.301796,-79.957433,,,0,,,0,,
5696499,,"Valley View Blvd SB at Target","",37.298886,-79.957187,,,0,,,0,,
5696500,,"Valley View Mall ","",37.302629,-79.96331,,,0,,,0,,
5696501,,"Valley View Ring Road at Lewis Gale Clinic","",37.304518,-79.967121,,,0,,,0,,
5696502,,"Valley View Ring Road SB at Olive Garden","",37.307429,-79.964098,,,0,,,0,,
5696503,,"Valley View Ring Road SB at TGI Fridays","",37.305588,-79.966866,,,0,,,0,,
5696504,,"Valley View Ring Road at Walmart","",37.302028,-79.961252,,,0,,,0,,
5696505,,"Valley View Road at Best Western","",37.308924,-79.969408,,,0,,,0,,
5696506,,"Valley View Road at Lewis Gale Clinic","",37.305169,-79.968142,,,0,,,0,,
5696507,,"Valley View Road at Main Stay Hotel","",37.310136,-79.969242,,,0,,,0,,
5696508,,"Valley View Road at Dollar Tree","",37.30642,-79.96913,,,0,,,0,,
5696509,,"Vernon NB at Kenwood","",37.271497,-79.908714,,,0,,,0,,
5696510,,"Vineyard NB at Lancerlot","",37.270755,-79.888349,,,0,,,0,,
5696511,,"Vineyard NB at Verizon","",37.272666,-79.888545,,,0,,,0,,
5696512,,"Vineyard SB at Rosies ","",37.270721,-79.888396,,,0,,,0,,
5696514,,"Virginia EB at 3rd","",37.276133,-79.903194,,,0,,,0,,
5696515,,"Virginia EB at Glade (Tinker Creek)","",37.2754,-79.906962,,,0,,,0,,
5696516,,"Virginia EB at PFG","",37.276032,-79.905527,,,0,,,0,,
5696517,,"Virginia WB at 2nd","",37.276375,-79.901441,,,0,,,0,,
5696518,,"Virginia WB at 4th","",37.276388,-79.90522,,,0,,,0,,
5696519,,"Virginia WB at Glade (Tinker Creek)","",37.27554,-79.907046,,,0,,,0,,
5696521,,"Walnut EB at 8th (Alvaro's Store)","",37.27901,-79.909412,,,0,,,0,,
5696522,,"Walnut EB at Jefferson","",37.260628,-79.940923,,,0,,,0,,
5696523,,"Walnut WB at Booker","",37.278703,-79.910754,,,0,,,0,,
5696524,,"Walnut WB at Jefferson","",37.260714,-79.94087,,,0,,,0,,
5696525,,"Wasena NB at Richard T Wellins Rd.","",37.267029,-79.970252,,,0,,,0,,
5696526,,"Wasena SB at Hampton","",37.266172,-79.969909,,,0,,,0,,
5696527,,"Wasena SB at Maiden","",37.26502,-79.968096,,,0,,,0,,
5696528,,"Washington EB at Blair","",37.280106,-79.894014,,,0,,,0,,
5696529,,"Washington EB at Maple","",37.280693,-79.896571,,,0,,,0,,
5696530,,"Washington EB at Mountain View","",37.278788,-79.887961,,,0,,,0,,
5696531,,"Washington EB at Pine","",37.279536,-79.891264,,,0,,,0,,
5696532,,"Washington EB at River Park Shopping Center Driveway","",37.277952,-79.883861,,,0,,,0,,
5696534,,"Washington WB at Meadow","",37.279719,-79.891446,,,0,,,0,,
5696535,,"Washington WB at Mountain View","",37.278896,-79.887531,,,0,,,0,,
5696536,,"Washington WB at Poplar","",37.280496,-79.894849,,,0,,,0,,
5696537,,"Washington WB at Preston","",37.277703,-79.882018,,,0,,,0,,
5696538,,"West Main EB at Broad","",37.292547,-80.05894,,,0,,,0,,
5696539,,"West Main EB at Chestnut/Lewis","",37.291834,-80.062904,,,0,,,0,,
5696540,,"West Main EB at Maple","",37.290833,-80.06895,,,0,,,0,,
5696541,,"West Main EB at Mill/Spartan (Sheetz)","",37.289596,-80.079351,,,0,,,0,,
5696542,,"West Main WB at Academy/Union","",37.292352,-80.060973,,,0,,,0,,
5696543,,"West Main WB at Broad","",37.292684,-80.058941,,,0,,,0,,
5696544,,"West Main WB at Goodwin","",37.290218,-80.075874,,,0,,,0,,
5696546,,"West Main WB at Poplar","",37.289387,-80.082698,,,0,,,0,,
5696547,,"West Main WB at Shanks","",37.291527,-80.065376,,,0,,,0,,
5696548,,"West Main WB at Spartan (Kmart)","",37.289838,-80.07905,,,0,,,0,,
5696549,,"West Main WB at Valleydale","",37.290659,-80.072241,,,0,,,0,,
5696550,,"Westwood NB at Fairview Elementary (and Greenvale School)","",37.284971,-79.995179,,,0,,,0,,
5696551,,"Westwood NB at Salem Turnpike","",37.286448,-79.994913,,,0,,,0,,
5696552,,"Westwood NB at Shenandoah","",37.281573,-79.995785,,,0,,,0,,
5696553,,"Westwood NB at Troutland","",37.283669,-79.995412,,,0,,,0,,
5696554,,"Westwood SB at Fairview Elementary (and Greenvale School)","",37.28499,-79.995215,,,0,,,0,,
5696555,,"Westwood SB at Shenandoah","",37.281545,-79.995819,,,0,,,0,,
5696556,,"Westwood SB at Troutland","",37.283893,-79.995421,,,0,,,0,,
5696557,,"Williamson NB at 10th","",37.30098,-79.942211,,,0,,,0,,
5696558,,"Williamson NB at Angell (AutoZone)","",37.305874,-79.946271,,,0,,,0,,
5696559,,"Williamson NB at Bowman (opposite NY Deli)","",37.297162,-79.938188,,,0,,,0,,
5696560,,"Williamson NB at Carver","",37.283416,-79.932962,,,0,,,0,,
5696561,,"Williamson NB at Clover","",37.291097,-79.934668,,,0,,,0,,
5696562,,"Williamson NB at Compton","",37.285036,-79.932767,,,0,,,0,,
5696563,,"Williamson NB at Frontier","",37.312566,-79.951381,,,0,,,0,,
5696564,,"Williamson NB at Fugate","",37.298484,-79.939551,,,0,,,0,,
5696565,,"Williamson NB at Laconia","",37.292746,-79.935252,,,0,,,0,,
5696566,,"Williamson NB at Liberty","",37.295287,-79.936329,,,0,,,0,,
5696567,,"Williamson NB at Maplelawn","",37.314005,-79.952781,,,0,,,0,,
5696568,,"Williamson NB at Oakland","",37.303432,-79.944431,,,0,,,0,,
5696569,,"Williamson NB at Preston","",37.310734,-79.949925,,,0,,,0,,
5696570,,"Williamson NB at Rutherford","",37.278377,-79.934456,,,0,,,0,,
5696571,,"Williamson NB at Sycamore","",37.287398,-79.933514,,,0,,,0,,
5696572,,"Williamson NB at Truman","",37.308316,-79.948068,,,0,,,0,,
5696573,,"Williamson SB at 10th","",37.301022,-79.942482,,,0,,,0,,
5696574,,"Williamson SB at Angell","",37.305849,-79.946469,,,0,,,0,,
5696575,,"Williamson SB at Berglund","",37.289487,-79.934338,,,0,,,0,,
5696576,,"Williamson SB at Bowman (NY Deli)","",37.296926,-79.938196,,,0,,,0,,
5696577,,"Williamson SB at Carver (Sheetz)","",37.283161,-79.933289,,,0,,,0,,
5696578,,"Williamson SB at Chatham","",37.298044,-79.939411,,,0,,,0,,
5696579,,"Williamson SB at Clover","",37.291187,-79.934903,,,0,,,0,,
5696580,,"Williamson SB at Compton","",37.285136,-79.933014,,,0,,,0,,
5696581,,"Williamson SB at Laconia","",37.292873,-79.935486,,,0,,,0,,
5696582,,"Williamson SB at Liberty","",37.295294,-79.936521,,,0,,,0,,
5696583,,"Williamson SB at Life Pointe","",37.314285,-79.95342,,,0,,,0,,
5696584,,"Williamson SB at Lyndhurst","",37.298684,-79.940019,,,0,,,0,,
5696585,,"Williamson SB at Oakland","",37.303446,-79.944681,,,0,,,0,,
5696586,,"Williamson SB at Preston","",37.310749,-79.950179,,,0,,,0,,
5696587,,"Williamson SB at Rutherford (Roanoke Civic Center)","",37.278793,-79.934544,,,0,,,0,,
5696588,,"Williamson SB at Sycamore","",37.287451,-79.933726,,,0,,,0,,
5696589,,"Williamson SB at Truman","",37.308367,-79.948373,,,0,,,0,,
5696591,,"Williamson SB at Yardley","",37.312974,-79.952032,,,0,,,0,,
5696592,,"Wise EB at 14th","",37.276331,-79.923943,,,0,,,0,,
5696593,,"Wise EB at 16th","",37.276974,-79.921681,,,0,,,0,,
5696594,,"Wise EB at 18th","",37.277486,-79.918419,,,0,,,0,,
5696595,,"Wise EB at Indian Village","",37.277518,-79.915066,,,0,,,0,,
5696597,,"Wise WB at 16th","",37.277055,-79.921696,,,0,,,0,,
5696598,,"Wise WB at 18th","",37.277603,-79.918347,,,0,,,0,,
5696599,,"Wise WB at Indian Village","",37.277603,-79.915274,,,0,,,0,,
7082392,,"Harper Hall Drop Off Only","",37.222276,-80.423372,,,0,,,0,,
7319796,,"Salem at 18th","",37.276024,-79.970071,,,0,,,0,,
7533948,,"Elm Ave at 2nd St","",37.266789,-79.943929,,,0,,,0,,
7629981,,"5th St at Harrison","",37.279345,-79.946998,,,0,,,0,,
7629983,,"5th St at Gilmer Ave","",37.276955,-79.948074,,,0,,,0,,
7629984,,"3rd St at Church Ave ","",37.271026,-79.945482,,,0,,,0,,
7629985,,"5th St at Moorman Ave","",37.27687,-79.948181,,,0,,,0,,
7629986,,"3rd St at Church Ave ","",37.270937,-79.945521,,,0,,,0,,
7629988,,"Elm Ave at 2nd St WB","",37.266887,-79.943376,,,0,,,0,,
7631928,,"Campbell Ave at Market","",37.2718,-79.93933,,,0,,,0,,
7667183,1716,"3rd St Station Star Line ","",37.272268,-79.945623,,,0,,,0,,
7684479,,"Grandin Rd at Carter Rd","",37.25514,-79.98837,,,0,,,0,,
7722544,,"Franklin Road at Avenham ","",37.23985,-79.9656,,,0,,,0,,
8021577,,"Salem VA Medical Center","",37.276882,-80.019038,,,0,,,0,,
8177368,1718,"McClanahan at Crystal Spring Ave","",37.249753,-79.94552,,,0,,,0,,
8177369,1719,"S Jefferson at Yellow Mountain Road","",37.249127,-79.944633,,,0,,,0,,
8281534,,"Orange at Lynn Brae","",37.304131,-79.891818,,,0,,,0,,
8447867,,"Bulitt at 9th","",37.268432,-79.927973,,,0,,,0,,
8681302,,"3rd St Station Slip Q","",37.272643,-79.946005,,,0,,,0,,
8706243,,"3rd St Station Slip J","",37.272686,-79.94702,,,0,,,0,,
8706707,,"3rd St Station Slip P","",37.2726990829053,-79.9462804513817,,,0,,,0,,
8706988,,"3rd St Station Slip I","",37.27269,-79.946819,,,0,,,0,,
8707141,,"3rd St Station Slip O","",37.272715,-79.946523,,,0,,,0,,
8707422,,"3rd St Station Slip H","",37.272625,-79.946484,,,0,,,0,,
8707874,,"3rd St Station Slip N","",37.272738,-79.946642,,,0,,,0,,
8708298,,"3rd St Station Slip A","",37.272431,-79.946283,,,0,,,0,,
8708666,,"3rd St Station Slip L","",37.272741,-79.947097,,,0,,,0,,
8708992,,"3rd St Station Slip M","",37.2727580751916,-79.9468556011887,,,0,,,0,,
8710893,,"3rd St Station Slip K","",37.2727183921173,-79.9472041719665,,,0,,,0,,
8713499,,"3rd St Station Slip G","",37.27256,-79.94636,,,0,,,0,,
8713818,,"3rd St Station Slip B","",37.272447,-79.946455,,,0,,,0,,
8714447,,"3rd St Station Slip F","",37.272544,-79.946101,,,0,,,0,,
8715019,,"3rd St Station Slip C","",37.272411,-79.946727,,,0,,,0,,
8717188,,"3rd St Station Slip D","",37.27244,-79.946962,,,0,,,0,,
9329399,,"Melrose at 15th St (Melrose Park)","",37.283655,-79.961429,,,0,,,0,,
9387812,1717,"Jefferson at Albermarle","",37.263418,-79.941404,,,0,,,0,,
9493908,,"5th and Elm Ave","",37.267326,-79.950428,,,0,,,0,,
9493909,,"Marshall Ave at 8th St","",37.26932,-79.955347,,,0,,,0,,
9494282,,"Marshall Ave at 8th St","",37.26929861322127,-79.95550011772156,,,0,,,0,,
9494283,,"5th St at Elm Ave","",37.26730654497716,-79.95051578567505,,,0,,,0,,
9568747,,"Roanoke Blvd (Salem Health and Rehab)","",37.276740285785365,-80.02180375463104,,,0,,,0,,
9718538,,"Perry Street Slip 1","",37.232026,-80.424586,,,0,,,0,,
