id,from_node_id,to_node_id,transit_type,dir_flag,directed_route_id,link_type,name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,allowed_uses,agency_name,stop_sequence,directed_service_id
102409,150663,100443,bus,1,4811.1,2,transit_boarding_links,0.008829723656868817,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.958819 37.279225999999994, -79.958719 37.279326)",t,Valley Metro Roanoke,-1,4811.1.5696234:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102410,100444,150664,bus,1,4811.1,2,transit_boarding_links,0.008829684044674557,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.961678 37.280097, -79.961578 37.280197)",t,Valley Metro Roanoke,-1,4811.1.5696235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102411,150664,100444,bus,1,4811.1,2,transit_boarding_links,0.008829684044674557,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.961678 37.280097, -79.961578 37.280197)",t,Valley Metro Roanoke,-1,4811.1.5696235:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102412,100445,150665,bus,1,4811.1,2,transit_boarding_links,0.008829643795251812,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.96459 37.280981999999995, -79.96449 37.281082)",t,Valley Metro Roanoke,-1,4811.1.5696236:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102413,150665,100445,bus,1,4811.1,2,transit_boarding_links,0.008829643795251812,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.96459 37.280981999999995, -79.96449 37.281082)",t,Valley Metro Roanoke,-1,4811.1.5696236:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102414,100446,150666,bus,1,4811.1,2,transit_boarding_links,0.008829604091067764,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.967488 37.281855, -79.967388 37.281955)",t,Valley Metro Roanoke,-1,4811.1.5696237:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102415,150666,100446,bus,1,4811.1,2,transit_boarding_links,0.008829604091067764,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.967488 37.281855, -79.967388 37.281955)",t,Valley Metro Roanoke,-1,4811.1.5696237:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102416,100447,150667,bus,1,4811.1,2,transit_boarding_links,0.008829564068003748,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.97032200000001 37.282734999999995, -79.970222 37.282835)",t,Valley Metro Roanoke,-1,4811.1.5696238:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102417,150667,100447,bus,1,4811.1,2,transit_boarding_links,0.008829564068003748,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.97032200000001 37.282734999999995, -79.970222 37.282835)",t,Valley Metro Roanoke,-1,4811.1.5696238:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102418,100448,150668,bus,1,4811.1,2,transit_boarding_links,0.008829511445978133,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.97412 37.283891999999994, -79.97402 37.283992)",t,Valley Metro Roanoke,-1,4811.1.5696239:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102419,150668,100448,bus,1,4811.1,2,transit_boarding_links,0.008829511445978133,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.97412 37.283891999999994, -79.97402 37.283992)",t,Valley Metro Roanoke,-1,4811.1.5696239:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102420,100602,150669,bus,1,4811.1,2,transit_boarding_links,0.008829745077257234,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.014368 37.278755, -80.014268 37.278855)",t,Valley Metro Roanoke,-1,4811.1.5696400:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102421,150669,100602,bus,1,4811.1,2,transit_boarding_links,0.008829745077257234,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.014368 37.278755, -80.014268 37.278855)",t,Valley Metro Roanoke,-1,4811.1.5696400:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102422,100638,150670,bus,1,4811.1,2,transit_boarding_links,0.008830041763844634,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.948992 37.272231, -79.948892 37.272331)",t,Valley Metro Roanoke,-1,4811.1.5696439:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102423,150670,100638,bus,1,4811.1,2,transit_boarding_links,0.008830041763844634,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.948992 37.272231, -79.948892 37.272331)",t,Valley Metro Roanoke,-1,4811.1.5696439:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102424,100640,150671,bus,1,4811.1,2,transit_boarding_links,0.008829477652793793,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.976866 37.284634999999994, -79.976766 37.284735)",t,Valley Metro Roanoke,-1,4811.1.5696441:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102425,150671,100640,bus,1,4811.1,2,transit_boarding_links,0.008829477652793793,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.976866 37.284634999999994, -79.976766 37.284735)",t,Valley Metro Roanoke,-1,4811.1.5696441:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102426,100641,150672,bus,1,4811.1,2,transit_boarding_links,0.008829455502820136,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.98469800000001 37.285121999999994, -79.984598 37.285222)",t,Valley Metro Roanoke,-1,4811.1.5696442:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102427,150672,100641,bus,1,4811.1,2,transit_boarding_links,0.008829455502820136,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.98469800000001 37.285121999999994, -79.984598 37.285222)",t,Valley Metro Roanoke,-1,4811.1.5696442:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102428,100642,150673,bus,1,4811.1,2,transit_boarding_links,0.00882943969877667,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.98753120468521 37.2854694731756, -79.98743120468521 37.285569473175606)",t,Valley Metro Roanoke,-1,4811.1.5696443:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102429,150673,100642,bus,1,4811.1,2,transit_boarding_links,0.00882943969877667,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.98753120468521 37.2854694731756, -79.98743120468521 37.285569473175606)",t,Valley Metro Roanoke,-1,4811.1.5696443:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102430,100643,150674,bus,1,4811.1,2,transit_boarding_links,0.008829472968110406,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.980259 37.284738, -79.980159 37.284838)",t,Valley Metro Roanoke,-1,4811.1.5696444:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102431,150674,100643,bus,1,4811.1,2,transit_boarding_links,0.008829472968110406,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.980259 37.284738, -79.980159 37.284838)",t,Valley Metro Roanoke,-1,4811.1.5696444:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102432,100644,150675,bus,1,4811.1,2,transit_boarding_links,0.008829421390639103,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.990707 37.285872, -79.990607 37.285972)",t,Valley Metro Roanoke,-1,4811.1.5696445:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102433,150675,100644,bus,1,4811.1,2,transit_boarding_links,0.008829421390639103,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.990707 37.285872, -79.990607 37.285972)",t,Valley Metro Roanoke,-1,4811.1.5696445:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102434,100650,150676,bus,1,4811.1,2,transit_boarding_links,0.008829631561142071,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.997236 37.281251, -79.997136 37.281351)",t,Valley Metro Roanoke,-1,4811.1.5696452:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102435,150676,100650,bus,1,4811.1,2,transit_boarding_links,0.008829631561142071,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.997236 37.281251, -79.997136 37.281351)",t,Valley Metro Roanoke,-1,4811.1.5696452:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102436,100651,150677,bus,1,4811.1,2,transit_boarding_links,0.008829728977870956,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.007208 37.279109, -80.007108 37.279209)",t,Valley Metro Roanoke,-1,4811.1.5696453:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102437,150677,100651,bus,1,4811.1,2,transit_boarding_links,0.008829728977870956,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.007208 37.279109, -80.007108 37.279209)",t,Valley Metro Roanoke,-1,4811.1.5696453:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102438,100652,150678,bus,1,4811.1,2,transit_boarding_links,0.008829726249153062,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.010225 37.279168999999996, -80.010125 37.279269)",t,Valley Metro Roanoke,-1,4811.1.5696454:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102439,150678,100652,bus,1,4811.1,2,transit_boarding_links,0.008829726249153062,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.010225 37.279168999999996, -80.010125 37.279269)",t,Valley Metro Roanoke,-1,4811.1.5696454:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102440,100653,150679,bus,1,4811.1,2,transit_boarding_links,0.008829684181112381,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.003561 37.280094, -80.003461 37.280194)",t,Valley Metro Roanoke,-1,4811.1.5696455:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102441,150679,100653,bus,1,4811.1,2,transit_boarding_links,0.008829684181112381,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.003561 37.280094, -80.003461 37.280194)",t,Valley Metro Roanoke,-1,4811.1.5696455:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102442,100692,150680,bus,1,4811.1,2,transit_boarding_links,0.008829788963574144,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.01247000000001 37.277789999999996, -80.01237 37.27789)",t,Valley Metro Roanoke,-1,4811.1.5696496:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102443,150680,100692,bus,1,4811.1,2,transit_boarding_links,0.008829788963574144,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.01247000000001 37.277789999999996, -80.01237 37.27789)",t,Valley Metro Roanoke,-1,4811.1.5696496:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102444,100742,150681,bus,1,4811.1,2,transit_boarding_links,0.008829466918945574,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.995279 37.284870999999995, -79.995179 37.284971)",t,Valley Metro Roanoke,-1,4811.1.5696550:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102445,150681,100742,bus,1,4811.1,2,transit_boarding_links,0.008829466918945574,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.995279 37.284870999999995, -79.995179 37.284971)",t,Valley Metro Roanoke,-1,4811.1.5696550:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102446,100743,150682,bus,1,4811.1,2,transit_boarding_links,0.008829399740578657,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.995013 37.286348, -79.994913 37.286448)",t,Valley Metro Roanoke,-1,4811.1.5696551:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102447,150682,100743,bus,1,4811.1,2,transit_boarding_links,0.008829399740578657,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.995013 37.286348, -79.994913 37.286448)",t,Valley Metro Roanoke,-1,4811.1.5696551:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102448,100744,150683,bus,1,4811.1,2,transit_boarding_links,0.008829621464553877,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.995885 37.281473, -79.995785 37.281573)",t,Valley Metro Roanoke,-1,4811.1.5696552:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102449,150683,100744,bus,1,4811.1,2,transit_boarding_links,0.008829621464553877,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.995885 37.281473, -79.995785 37.281573)",t,Valley Metro Roanoke,-1,4811.1.5696552:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102450,100745,150684,bus,1,4811.1,2,transit_boarding_links,0.008829526136573711,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.995512 37.283569, -79.995412 37.283669)",t,Valley Metro Roanoke,-1,4811.1.5696553:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102451,150684,100745,bus,1,4811.1,2,transit_boarding_links,0.008829526136573711,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.995512 37.283569, -79.995412 37.283669)",t,Valley Metro Roanoke,-1,4811.1.5696553:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102452,100803,150685,bus,1,4811.1,2,transit_boarding_links,0.0088298348047781,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",t,Valley Metro Roanoke,-1,4811.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102453,150685,100803,bus,1,4811.1,2,transit_boarding_links,0.0088298348047781,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",t,Valley Metro Roanoke,-1,4811.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102454,100820,150686,bus,1,4811.1,2,transit_boarding_links,0.008830036488858068,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.946555 37.272346999999996, -79.946455 37.272447)",t,Valley Metro Roanoke,-1,4811.1.8713818:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102455,150686,100820,bus,1,4811.1,2,transit_boarding_links,0.008830036488858068,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.946555 37.272346999999996, -79.946455 37.272447)",t,Valley Metro Roanoke,-1,4811.1.8713818:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102456,100036,150687,bus,1,4816.2,2,transit_boarding_links,0.008829449635551934,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.95355 37.285250999999995, -79.95345 37.285351)",t,Valley Metro Roanoke,-1,4816.2.5695781:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102457,150687,100036,bus,1,4816.2,2,transit_boarding_links,0.008829449635551934,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.95355 37.285250999999995, -79.95345 37.285351)",t,Valley Metro Roanoke,-1,4816.2.5695781:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102458,100199,150688,bus,1,4816.2,2,transit_boarding_links,0.008828686749937812,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.980199 37.302021999999994, -79.980099 37.302122)",t,Valley Metro Roanoke,-1,4816.2.5695960:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102459,150688,100199,bus,1,4816.2,2,transit_boarding_links,0.008828686749937812,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.980199 37.302021999999994, -79.980099 37.302122)",t,Valley Metro Roanoke,-1,4816.2.5695960:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102460,100204,150689,bus,1,4816.2,2,transit_boarding_links,0.008828093723911953,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.00357100000001 37.315056, -80.003471 37.315156)",t,Valley Metro Roanoke,-1,4816.2.5695965:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102461,150689,100204,bus,1,4816.2,2,transit_boarding_links,0.008828093723911953,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.00357100000001 37.315056, -80.003471 37.315156)",t,Valley Metro Roanoke,-1,4816.2.5695965:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102462,100304,150690,bus,1,4816.2,2,transit_boarding_links,0.0088297918741471,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.941675 37.277725999999994, -79.941575 37.277826)",t,Valley Metro Roanoke,-1,4816.2.5696074:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102463,150690,100304,bus,1,4816.2,2,transit_boarding_links,0.0088297918741471,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.941675 37.277725999999994, -79.941575 37.277826)",t,Valley Metro Roanoke,-1,4816.2.5696074:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102464,100306,150691,bus,1,4816.2,2,transit_boarding_links,0.00882970082648162,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.941384 37.279728, -79.941284 37.279828)",t,Valley Metro Roanoke,-1,4816.2.5696076:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102465,150691,100306,bus,1,4816.2,2,transit_boarding_links,0.00882970082648162,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.941384 37.279728, -79.941284 37.279828)",t,Valley Metro Roanoke,-1,4816.2.5696076:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102466,100307,150692,bus,1,4816.2,2,transit_boarding_links,0.00882983412262234,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94173 37.276796999999995, -79.94163 37.276897)",t,Valley Metro Roanoke,-1,4816.2.5696077:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102467,150692,100307,bus,1,4816.2,2,transit_boarding_links,0.00882983412262234,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94173 37.276796999999995, -79.94163 37.276897)",t,Valley Metro Roanoke,-1,4816.2.5696077:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102468,100369,150693,bus,1,4816.2,2,transit_boarding_links,0.008828640527672437,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.985676 37.303037999999994, -79.985576 37.303138)",t,Valley Metro Roanoke,-1,4816.2.5696152:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102469,150693,100369,bus,1,4816.2,2,transit_boarding_links,0.008828640527672437,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.985676 37.303037999999994, -79.985576 37.303138)",t,Valley Metro Roanoke,-1,4816.2.5696152:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102470,100370,150694,bus,1,4816.2,2,transit_boarding_links,0.00882867974385162,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.992121 37.302175999999996, -79.992021 37.302276)",t,Valley Metro Roanoke,-1,4816.2.5696153:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102471,150694,100370,bus,1,4816.2,2,transit_boarding_links,0.00882867974385162,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.992121 37.302175999999996, -79.992021 37.302276)",t,Valley Metro Roanoke,-1,4816.2.5696153:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102472,100376,150695,bus,1,4816.2,2,transit_boarding_links,0.008828616460883792,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-80.006809 37.303566999999994, -80.006709 37.303667)",t,Valley Metro Roanoke,-1,4816.2.5696159:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102473,150695,100376,bus,1,4816.2,2,transit_boarding_links,0.008828616460883792,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-80.006809 37.303566999999994, -80.006709 37.303667)",t,Valley Metro Roanoke,-1,4816.2.5696159:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102474,100378,150696,bus,1,4816.2,2,transit_boarding_links,0.00882868988902321,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.996654 37.301953, -79.996554 37.302053)",t,Valley Metro Roanoke,-1,4816.2.5696161:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102475,150696,100378,bus,1,4816.2,2,transit_boarding_links,0.00882868988902321,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.996654 37.301953, -79.996554 37.302053)",t,Valley Metro Roanoke,-1,4816.2.5696161:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102476,100433,150697,bus,1,4816.2,2,transit_boarding_links,0.00882901087773781,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.973648 37.294897, -79.973548 37.294997)",t,Valley Metro Roanoke,-1,4816.2.5696224:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102477,150697,100433,bus,1,4816.2,2,transit_boarding_links,0.00882901087773781,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.973648 37.294897, -79.973548 37.294997)",t,Valley Metro Roanoke,-1,4816.2.5696224:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102478,100434,150698,bus,1,4816.2,2,transit_boarding_links,0.008829098443255076,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.975212 37.292972, -79.975112 37.293072)",t,Valley Metro Roanoke,-1,4816.2.5696225:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102479,150698,100434,bus,1,4816.2,2,transit_boarding_links,0.008829098443255076,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.975212 37.292972, -79.975112 37.293072)",t,Valley Metro Roanoke,-1,4816.2.5696225:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102480,100435,150699,bus,1,4816.2,2,transit_boarding_links,0.00882922748981738,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.976189 37.290135, -79.976089 37.290235)",t,Valley Metro Roanoke,-1,4816.2.5696226:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102481,150699,100435,bus,1,4816.2,2,transit_boarding_links,0.00882922748981738,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.976189 37.290135, -79.976089 37.290235)",t,Valley Metro Roanoke,-1,4816.2.5696226:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102482,100563,150700,bus,1,4816.2,2,transit_boarding_links,0.008829563355289977,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94431885648346 37.28275067056349, -79.94421885648346 37.28285067056349)",t,Valley Metro Roanoke,-1,4816.2.5696359:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102483,150700,100563,bus,1,4816.2,2,transit_boarding_links,0.008829563355289977,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94431885648346 37.28275067056349, -79.94421885648346 37.28285067056349)",t,Valley Metro Roanoke,-1,4816.2.5696359:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102484,100564,150701,bus,1,4816.2,2,transit_boarding_links,0.00882954564812313,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.947057 37.283139999999996, -79.946957 37.28324)",t,Valley Metro Roanoke,-1,4816.2.5696360:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102485,150701,100564,bus,1,4816.2,2,transit_boarding_links,0.00882954564812313,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.947057 37.283139999999996, -79.946957 37.28324)",t,Valley Metro Roanoke,-1,4816.2.5696360:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
102486,100565,150702,bus,1,4816.2,2,transit_boarding_links,0.008829531912732941,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.950686 37.283441999999994, -79.950586 37.283542)",t,Valley Metro Roanoke,-1,4816.2.5696361:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
