link_id,AAWDT,mpo_vol_am,mpo_vol_md,mpo_vol_pm,mpo_vol_nt,mpo_vol_total
875,0,389,1143,581,597,2710
876,0,530,1225,529,596,2880
877,0,28,38,29,10,105
878,0,14,38,38,15,105
879,0,59,225,73,115,472
880,0,83,215,65,117,480
881,0,389,1143,581,597,2710
882,0,530,1225,529,596,2880
883,0,389,1143,581,597,2710
884,0,530,1225,529,596,2880
885,0,59,138,126,58,381
886,0,389,1143,581,597,2710
887,0,615,1355,612,635,3217
888,0,14,38,38,15,105
889,0,28,38,29,10,105
890,0,59,225,73,115,472
891,0,83,215,65,117,480
892,0,530,1225,529,596,2880
893,0,389,1143,581,597,2710
894,0,530,1225,529,596,2880
895,600,389,1143,581,597,2710
896,0,33,34,26,9,102
897,0,14,38,38,15,105
898,0,11,23,22,9,65
899,0,28,38,29,10,105
900,0,14,38,38,15,105
901,0,18,21,19,8,66
902,0,11,23,22,9,65
903,0,2573,5521,4006,2367,14467
904,0,3384,5131,3673,2138,14326
905,0,71,137,115,48,371
906,0,18,21,19,8,66
907,0,72,144,107,53,376
908,28448,4348,14079,6527,6743,31697
909,0,74,138,115,49,376
910,1251,72,144,107,53,376
911,0,5452,11969,5410,5954,28785
912,0,52,75,60,22,209
913,0,28,38,29,10,105
914,0,21,52,48,19,140
915,1251,74,138,115,49,376
916,0,72,144,107,53,376
917,0,2573,5521,4006,2367,14467
918,0,74,138,115,49,376
919,0,3310,4993,3558,2090,13951
920,0,710,2115,1515,1006,5346
921,0,1263,2114,1120,884,5381
922,0,80,113,89,33,315
923,631,21,52,48,19,140
924,631,80,113,89,33,315
925,0,21,52,48,19,140
926,0,2501,5377,3899,2314,14091
927,7915,3310,4993,3558,2090,13951
928,600,530,1225,529,596,2880
929,0,389,1143,581,597,2710
930,0,440,1266,695,649,3050
931,602,615,1355,612,635,3217
932,0,80,113,89,33,315
933,0,21,52,48,19,140
934,0,31,61,38,21,151
935,0,29,55,61,23,168
936,0,80,113,89,33,315
937,0,21,52,48,19,140
938,7915,2501,5377,3899,2314,14091
939,0,3310,4993,3558,2090,13951
940,0,29,55,61,23,168
941,0,31,61,38,21,151
942,0,59,225,73,115,472
943,0,83,215,65,117,480
944,602,440,1266,695,649,3050
945,0,615,1355,612,635,3217
946,0,80,113,89,33,315
947,0,21,52,48,19,140
948,0,2501,5377,3899,2314,14091
949,0,3310,4993,3558,2090,13951
950,0,710,2115,1515,1006,5346
951,0,530,1225,529,596,2880
952,0,864,1222,772,443,3301
953,0,59,225,73,115,472
954,0,83,215,65,117,480
955,0,211,542,557,242,1552
956,0,31,61,38,21,151
957,0,375,511,375,156,1417
958,0,2501,5377,3899,2314,14091
959,0,2980,4454,3185,1945,12564
960,0,329,539,373,145,1386
961,0,31,61,38,21,151
962,0,29,55,61,23,168
963,0,2202,4721,3379,2086,12388
964,0,2980,4454,3185,1945,12564
965,0,385,792,717,342,2236
966,0,440,1266,695,649,3050
967,0,1110,2094,1178,910,5292
968,0,299,656,520,228,1703
969,0,329,539,373,145,1386
970,0,110,240,214,93,657
971,0,801,2024,1381,979,5185
972,0,1215,2253,1272,963,5703
973,9167,2980,4454,3185,1945,12564
974,0,2202,4721,3379,2086,12388
975,3353,525,1151,708,499,2883
976,0,512,1071,710,482,2775
977,0,299,656,520,228,1703
978,0,329,539,373,145,1386
979,0,80,113,89,33,315
980,0,21,52,48,19,140
981,0,525,1151,708,499,2883
982,0,512,1071,710,482,2775
983,0,866,2176,1520,1047,5609
984,0,1215,2253,1272,963,5703
985,0,182,487,513,219,1401
986,0,375,511,375,156,1417
987,0,46,117,113,46,322
988,0,80,113,89,33,315
989,935,47,74,55,19,195
990,0,525,1151,708,499,2883
991,0,866,2176,1520,1047,5609
992,0,974,1559,1001,649,4183
993,0,299,656,520,228,1703
994,0,329,539,373,145,1386
995,9167,2202,4721,3379,2086,12388
998,0,2980,4454,3185,1945,12564
999,0,452,1304,1115,566,3437
1000,0,864,1222,772,443,3301
1001,0,637,1563,1247,748,4195
1002,0,974,1559,1001,649,4183
1003,0,299,656,520,228,1703
1004,0,329,539,373,145,1386
1005,0,452,1304,1115,566,3437
1006,0,864,1222,772,443,3301
1007,0,2202,4721,3379,2086,12388
1010,0,2980,4454,3185,1945,12564
1011,0,202,545,436,85,1268
1012,0,299,656,520,228,1703
1013,0,457,1087,900,254,2698
1014,935,28,72,70,29,199
1015,0,47,74,55,19,195
1016,0,59,225,73,115,472
1017,0,83,215,65,117,480
1018,0,2202,4721,3379,2086,12388
1019,0,2980,4454,3185,1945,12564
1020,0,452,1304,1115,566,3437
1021,0,864,1222,772,443,3301
1022,0,28,72,70,29,199
1023,0,47,74,55,19,195
1024,0,5452,11969,5410,5954,28785
1025,0,637,1563,1247,748,4195
1026,0,974,1559,1001,649,4183
1027,0,2202,4721,3379,2086,12388
1030,0,2980,4454,3185,1945,12564
1031,0,59,225,73,115,472
1032,0,83,215,65,117,480
1033,0,252,576,549,222,1599
1034,0,501,1200,957,313,2971
1035,0,804,1638,1306,436,4184
1036,0,28,72,70,29,199
1037,0,47,74,55,19,195
1038,0,166,296,399,152,1013
1039,0,637,1563,1247,748,4195
1040,0,1233,1961,1309,777,5280
1041,0,28,72,70,29,199
1042,0,47,74,55,19,195
1043,0,809,948,725,433,2915
1044,0,2202,4721,3379,2086,12388
1045,9932,3112,4784,3584,2253,13733
1046,0,182,487,513,219,1401
1047,0,375,511,375,156,1417
1048,0,452,1304,1115,566,3437
1049,0,864,1222,772,443,3301
1050,0,804,1859,1647,901,5211
1051,0,1233,1961,1309,777,5280
1052,0,804,1859,1647,901,5211
1053,0,1233,1961,1309,777,5280
1054,0,452,1304,1115,566,3437
1055,0,864,1222,772,443,3301
1056,0,28,72,70,29,199
1057,0,47,74,55,19,195
1058,0,804,1859,1647,901,5211
1059,3461,1233,1961,1309,777,5280
1060,0,131,281,202,73,687
1061,0,108,222,187,86,603
1062,9932,2679,5042,3597,2300,13618
1063,0,3112,4784,3584,2253,13733
1064,0,59,225,73,115,472
1065,0,44,116,36,62,258
1066,0,40,98,30,53,221
1067,0,242,669,715,293,1919
1068,0,108,222,187,86,603
1069,0,641,943,650,286,2520
1070,0,1,4,2,1,8
1071,0,28,72,70,29,199
1072,0,46,70,54,18,188
1073,0,29,55,61,23,168
1074,0,452,1304,1115,566,3437
1075,0,848,1190,730,429,3197
1076,0,734,1737,1470,520,4461
1077,0,804,1638,1306,436,4184
1078,0,32,119,39,61,251
1079,0,44,116,36,62,258
1080,0,335,857,866,377,2435
1081,0,641,943,650,286,2520
1082,3461,804,1859,1647,901,5211
1083,0,1233,1961,1309,777,5280
1084,0,28,105,34,53,220
1085,0,40,98,30,53,221
1086,0,804,1859,1647,901,5211
1087,0,1233,1961,1309,777,5280
1088,0,26,68,66,27,187
1089,0,46,70,54,18,188
1090,0,2679,5042,3597,2300,13618
1091,0,3112,4784,3584,2253,13733
1092,0,26,68,66,27,187
1093,0,46,70,54,18,188
1094,0,804,1859,1647,901,5211
1095,0,1009,2365,1411,571,5356
1096,0,869,1619,1308,207,4003
1097,0,26,68,66,27,187
1098,0,46,70,54,18,188
1099,0,26,68,66,27,187
1100,716,46,70,54,18,188
1101,716,26,68,66,27,187
1102,0,46,70,54,18,188
1103,0,335,857,866,377,2435
1104,0,641,943,650,286,2520
1105,0,734,1737,1470,520,4461
1106,0,26,68,66,27,187
1107,0,25,221,133,35,414
1108,0,835,1677,1292,418,4222
1109,0,32,119,39,61,251
1110,0,44,116,36,62,258
1111,0,55,109,50,29,243
1112,0,25,221,133,35,414
1113,0,948,2183,1803,648,5582
1114,0,1009,2365,1411,571,5356
1115,0,55,109,50,29,243
1116,1123,25,221,133,35,414
1117,0,434,1266,1097,553,3350
1118,0,848,1190,730,429,3197
1119,0,502,1700,1253,253,3708
1120,0,869,1619,1308,207,4003
1121,1123,55,109,50,29,243
1122,0,25,221,133,35,414
1123,0,2673,3767,2741,2235,11416
1124,0,438,1017,844,18,2317
1125,0,948,2183,1803,648,5582
1126,0,1009,2365,1411,571,5356
1127,0,55,109,50,29,243
1128,0,25,221,133,35,414
1129,0,502,1700,1253,253,3708
1130,0,869,1619,1308,207,4003
1131,0,2679,5042,3597,2300,13618
1132,0,55,109,50,29,243
1133,0,509,1166,960,640,3275
1134,0,310,1210,694,30,2244
1135,0,509,1166,959,630,3264
1136,0,3372,4923,3457,2788,14540
1137,0,1009,2365,1411,571,5356
1138,0,948,2183,1803,648,5582
1139,0,140,182,125,49,496
1140,0,461,447,309,159,1376
1141,0,715,1886,1552,517,4670
1142,0,700,1731,1520,487,4438
1143,0,1009,2365,1411,571,5356
1144,0,948,2183,1803,648,5582
1145,0,1009,2365,1411,571,5356
1146,0,948,2183,1803,648,5582
1147,0,2909,4887,3780,2904,14480
1148,0,3372,4923,3457,2788,14540
1149,0,182,487,513,219,1401
1150,0,375,511,375,156,1417
1151,0,948,2183,1803,648,5582
1152,0,1009,2365,1411,571,5356
1153,0,502,1700,1253,253,3708
1154,0,869,1619,1308,207,4003
1155,0,502,1700,1253,253,3708
1156,0,869,1619,1308,207,4003
1157,0,5452,11969,5410,5954,28785
1158,0,99,212,181,87,579
1159,0,131,281,202,73,687
1160,0,12,14,11,1,38
1161,0,4348,14079,6527,6743,31697
1162,0,5135,11253,4955,5624,26967
1163,0,317,717,456,330,1820
1164,0,247,733,667,286,1933
1165,0,335,857,866,377,2435
1166,0,1141,1570,1076,491,4278
1167,0,502,1700,1253,253,3708
1168,0,869,1619,1308,207,4003
1169,0,2909,4887,3780,2904,14480
1170,0,3372,4923,3457,2788,14540
1171,0,4348,14079,6527,6743,31697
1172,0,5135,11253,4955,5624,26967
1173,0,383,455,315,146,1299
1174,0,90,244,260,113,707
1175,0,972,1923,1475,518,4888
1176,0,454,717,683,334,2188
1177,0,493,1573,1379,379,3824
1178,0,3372,4923,3457,2788,14540
1179,0,513,756,643,348,2260
1180,0,454,717,683,334,2188
1181,0,2909,4887,3780,2904,14480
1182,8374,3372,4923,3457,2788,14540
1216,0,72,93,59,25,249
1183,0,513,756,643,348,2260
1184,0,404,676,668,331,2079
1185,0,434,1266,1097,553,3350
1186,0,848,1190,730,429,3197
1187,0,502,1700,1253,253,3708
1188,0,869,1619,1308,207,4003
1189,0,570,1548,1494,654,4266
1190,0,1141,1570,1076,491,4278
1191,0,4098,13397,6196,6475,30166
1192,0,848,1724,1274,378,4224
1193,0,493,1573,1379,379,3824
1194,0,64,141,186,69,460
1195,0,1063,1644,1573,825,5105
1196,8374,2909,4887,3780,2904,14480
1197,0,3372,4923,3457,2788,14540
1198,0,507,712,591,330,2140
1199,0,50,127,134,43,354
1200,1708,355,549,533,288,1725
1201,0,83,196,118,28,425
1202,0,50,127,134,43,354
1203,0,502,1700,1253,253,3708
1204,0,869,1619,1308,207,4003
1205,0,434,1266,1097,553,3350
1206,0,848,1190,730,429,3197
1207,0,570,1548,1494,654,4266
1208,0,1141,1570,1076,491,4278
1209,0,250,682,331,268,1531
1210,0,748,916,514,408,2586
1211,0,403,1404,868,607,3282
1212,0,434,1633,1005,655,3727
1213,0,748,916,514,408,2586
1214,0,83,196,118,28,425
1215,0,50,127,134,43,354
1217,0,848,1724,1274,378,4224
1218,0,0,0,0,0,0
1219,0,493,1573,1379,379,3824
1220,0,4098,13397,6196,6475,30166
1221,0,1127,1786,1759,894,5566
1222,0,265,587,587,253,1692
1223,0,968,1370,709,629,3676
1224,0,216,1086,385,431,2118
1225,0,83,196,118,28,425
1226,0,50,127,134,43,354
1227,0,434,1266,1097,553,3350
1228,0,848,1190,730,429,3197
1229,0,570,1548,1494,654,4266
1230,0,1141,1570,1076,491,4278
1231,1708,424,516,473,302,1715
1232,0,355,549,533,288,1725
1233,0,370,1492,818,586,3266
1234,0,1811,2560,2087,1234,7692
1235,0,0,0,0,0,0
1236,0,0,0,0,0,0
1237,0,5135,11253,4955,5624,26967
1238,0,570,1548,1494,654,4266
1239,0,1141,1570,1076,491,4278
1240,0,218,223,150,71,662
1241,0,0,0,0,0,0
1242,0,1154,1643,1188,859,4844
1243,0,705,1405,920,783,3813
1244,0,848,1724,1274,378,4224
1245,6525,493,1573,1379,379,3824
1246,0,2909,4887,3780,2904,14480
1247,0,83,196,118,28,425
1248,0,1135,1757,1338,1033,5263
1249,0,2275,3274,2238,1787,9574
1250,0,370,1492,818,586,3266
1251,0,1783,2651,2097,1251,7782
1252,0,1114,2277,1857,830,6078
1253,0,502,1700,1253,253,3708
1254,0,570,1548,1494,654,4266
1255,0,1786,2018,1464,1205,6473
1256,0,2633,4233,3321,1465,11652
1257,0,792,1368,813,772,3745
1258,3075,1154,1643,1188,859,4844
1259,0,1549,2896,2384,1258,8087
1260,0,1786,2018,1464,1205,6473
1261,0,1931,3414,2766,1622,9733
1262,0,2633,4233,3321,1465,11652
1263,3075,792,1368,813,772,3745
1264,0,1154,1643,1188,859,4844
1265,0,1057,1150,864,887,3958
1266,0,1135,1757,1338,1033,5263
1267,0,1549,2896,2384,1258,8087
1268,8332,1786,2018,1464,1205,6473
1269,0,424,516,473,302,1715
1270,0,792,1368,813,772,3745
1271,0,627,990,629,451,2697
1272,0,882,1202,1093,695,3872
1273,6525,848,1724,1274,378,4224
1274,0,493,1573,1379,379,3824
1275,0,441,1154,704,514,2813
1276,0,627,990,629,451,2697
1277,0,1223,1680,1180,844,4927
1278,0,705,1405,920,783,3813
1279,0,1057,1150,864,887,3958
1280,0,1135,1757,1338,1033,5263
1281,0,1139,3142,2229,1104,7614
1282,0,1783,2651,2097,1251,7782
1283,0,705,1405,920,783,3813
1284,8332,1549,2896,2384,1258,8087
1285,0,1786,2018,1464,1205,6473
1286,0,441,1154,704,514,2813
1287,0,627,990,629,451,2697
1288,0,1057,1150,864,887,3958
1289,0,1135,1757,1338,1033,5263
1290,0,1931,3414,2766,1622,9733
1291,0,2633,4233,3321,1465,11652
1292,0,1057,1150,864,887,3958
1293,6641,1135,1757,1338,1033,5263
1294,0,1223,1680,1180,844,4927
1295,0,1549,2896,2384,1258,8087
1296,0,1786,2018,1464,1205,6473
1297,0,1923,3914,3017,2035,10889
1298,0,441,1154,704,514,2813
1299,0,522,702,490,249,1963
1300,0,2002,2652,1950,1486,8090
1301,0,705,1405,920,783,3813
1302,0,1135,1757,1338,1033,5263
1303,0,0,0,0,0,0
1304,0,627,1023,353,510,2513
1305,0,216,1086,385,431,2118
1306,0,1931,3414,2766,1622,9733
1307,10912,2633,4233,3321,1465,11652
1308,0,1549,2896,2384,1258,8087
1309,0,1057,1142,864,887,3950
1310,0,729,876,600,318,2523
1311,0,1549,2896,2384,1258,8087
1312,0,1223,1680,1180,844,4927
1314,6641,1057,1150,864,887,3958
1315,0,0,0,0,0,0
1316,0,775,730,582,560,2647
1317,0,882,1202,1093,695,3872
1318,0,1057,1150,864,887,3958
1319,0,414,1139,1046,225,2824
1320,0,1057,1142,864,887,3950
1322,0,705,1405,920,783,3813
1323,0,848,1724,1274,378,4224
1324,0,1223,1680,1180,844,4927
1325,0,591,1775,1519,431,4316
1326,0,311,720,593,306,1930
1327,0,522,702,490,249,1963
1328,0,1827,2574,1961,1159,7521
1330,0,342,1033,633,115,2123
1331,0,1044,2921,2273,1072,7310
1332,0,323,928,794,210,2255
1334,0,1044,2921,2273,1072,7310
1335,0,0,8,0,0,8
1336,0,414,1139,1046,225,2824
1338,0,1783,2651,2097,1251,7782
1339,0,1827,2574,1961,1159,7521
1341,0,1827,2574,1961,1159,7521
1342,0,311,720,593,306,1930
1343,0,522,702,490,249,1963
1344,0,40,98,30,53,221
1345,0,28,105,34,53,220
1346,0,5226,15182,7956,7369,35733
1347,0,1044,2921,2273,1072,7310
1348,0,1139,3142,2229,1104,7614
1350,0,775,730,582,560,2647
1351,0,882,1202,1093,695,3872
1353,0,1044,2921,2273,1072,7310
1354,6058,1783,2651,2097,1251,7782
1355,0,311,720,593,306,1930
1356,0,522,702,490,249,1963
1357,0,627,1023,353,510,2513
1358,0,216,1086,385,431,2118
1359,0,414,1147,1046,225,2832
1360,0,311,720,593,306,1930
1361,0,878,1015,687,353,2933
1362,0,1139,3142,2229,1104,7614
1363,0,28,105,34,53,220
1364,0,40,98,30,53,221
1365,0,317,732,747,320,2116
1366,0,1851,2606,1971,1176,7604
1367,0,248,372,241,134,995
1368,31266,6249,13529,6810,6455,33043
1369,0,365,469,360,143,1337
1370,0,1675,3439,2701,1738,9553
1371,0,1872,2604,2014,1462,7952
1372,0,1851,2606,1971,1176,7604
1373,6058,1139,3142,2229,1104,7614
1374,0,134,348,358,147,987
1375,0,351,1304,1235,319,3209
1376,0,878,1015,687,353,2933
1377,0,1026,3118,2346,1117,7607
1378,0,434,1266,1097,553,3350
1379,0,28,105,34,53,220
1380,0,835,1121,705,392,3053
1381,0,414,1702,1262,182,3560
1382,0,323,928,794,210,2255
1383,0,1851,2606,1971,1176,7604
1385,0,414,1702,1262,182,3560
1386,0,323,928,794,210,2255
1387,0,61,95,74,42,272
1388,0,1180,1673,1468,850,5171
1390,0,1851,2606,1971,1176,7604
1391,0,1026,3118,2346,1117,7607
1393,0,5,4,3,1,13
1394,0,5,39,47,2,93
1395,0,6,11,8,0,25
1396,0,334,670,605,277,1886
1397,0,775,730,582,560,2647
1398,0,359,566,450,197,1572
1400,0,1026,3118,2346,1117,7607
1401,0,1851,2606,1971,1176,7604
1402,0,0,0,0,0,0
1403,6142,1851,2606,1971,1176,7604
1404,0,1026,3118,2346,1117,7607
1405,0,40,98,30,53,221
1406,0,28,105,34,53,220
1407,0,0,0,0,0,0
1408,0,1026,3118,2346,1117,7607
1409,0,115,243,193,97,648
1410,0,1827,2574,1961,1159,7521
1411,0,358,607,449,219,1633
1412,0,0,0,0,0,0
1413,0,1180,1673,1468,850,5171
1414,0,1004,1169,1021,753,3947
1415,0,0,0,0,0,0
1416,0,501,845,727,287,2360
1417,6142,1026,3118,2346,1117,7607
1418,0,318,539,473,206,1536
1419,0,1739,3361,2633,1684,9417
1420,0,1872,2604,2014,1462,7952
1421,0,276,336,256,156,1024
1422,0,351,1304,1235,319,3209
1423,0,731,946,622,340,2639
1424,10912,1931,3414,2766,1622,9733
1425,0,2633,4233,3321,1465,11652
1426,0,408,1204,1075,516,3203
1427,0,67,99,52,30,248
1428,0,768,1022,653,362,2805
1429,0,627,1023,353,510,2513
1430,0,216,1086,385,431,2118
1431,0,1004,1169,1021,753,3947
1432,0,1739,3361,2633,1684,9417
1433,0,2905,4016,3269,2212,12402
1434,0,209,481,480,193,1363
1435,0,414,1702,1262,182,3560
1436,0,491,1114,904,255,2764
1437,0,325,1226,1073,297,2921
1438,0,731,946,622,340,2639
1439,0,2596,4268,3441,2338,12643
1440,5708,2905,4016,3269,2212,12402
1441,0,627,1023,353,510,2513
1442,0,216,1086,385,431,2118
1443,0,627,1023,353,510,2513
1444,3016,216,1086,385,431,2118
1445,0,182,487,513,219,1401
1446,0,355,684,593,240,1872
1447,0,769,1053,774,344,2940
1448,0,325,1226,1073,297,2921
1449,0,731,946,622,340,2639
1450,0,452,1871,1492,254,4069
1451,0,285,736,606,174,1801
1452,0,206,378,298,81,963
1453,0,297,1047,709,150,2203
1454,0,285,736,606,174,1801
1455,0,27,47,39,16,129
1456,0,29,79,79,29,216
1457,0,62,91,46,28,227
1458,0,693,842,573,297,2405
1459,0,325,1226,1073,297,2921
1460,0,452,798,728,353,2331
1461,0,224,472,435,182,1313
1462,0,276,518,432,187,1413
1463,0,287,501,397,141,1326
1464,0,260,509,434,170,1373
1465,0,276,518,432,187,1413
1466,0,374,2618,772,1097,4861
1467,0,1385,2043,401,1118,4947
1468,0,260,509,434,170,1373
1469,0,276,518,432,187,1413
1470,0,155,823,784,104,1866
1471,0,112,200,128,59,499
1472,0,94,178,169,22,463
1473,0,260,509,434,170,1373
1474,0,276,518,432,187,1413
1475,0,27,70,71,25,193
1476,0,62,91,46,28,227
1477,0,1931,3414,2766,1622,9733
1478,0,2633,4233,3321,1465,11652
1479,3016,627,1023,353,510,2513
1480,0,216,1086,385,431,2118
1481,0,654,1016,805,363,2838
1482,0,355,684,593,240,1872
1483,0,65,604,618,74,1361
1484,0,112,200,128,59,499
1485,0,491,1036,828,218,2573
1486,0,452,798,728,353,2331
1487,0,260,509,434,170,1373
1488,0,276,518,432,187,1413
1489,0,4,20,23,0,47
1490,0,6,11,8,0,25
1491,0,374,2618,772,1097,4861
1492,4892,1385,2043,401,1118,4947
1493,0,260,509,434,170,1373
1494,0,276,518,432,187,1413
1495,0,65,604,618,74,1361
1496,0,112,200,128,59,499
1497,0,4,20,23,0,47
1498,0,6,11,8,0,25
1499,0,654,1016,805,363,2838
1500,0,355,684,593,240,1872
1501,0,65,604,618,74,1361
1502,0,112,200,128,59,499
1503,0,491,1036,828,218,2573
1504,0,452,798,728,353,2331
1505,0,297,1047,709,150,2203
1506,6709,285,736,606,174,1801
1507,0,276,518,432,187,1413
1508,0,260,509,434,170,1373
1509,5708,2596,4268,3441,2338,12643
1510,0,941,1615,1409,650,4615
1511,0,1965,2401,1860,1562,7788
1512,0,65,604,618,74,1361
1513,0,112,200,128,59,499
1514,0,697,4977,1464,2075,9213
1515,9210,2627,3786,719,2073,9205
1516,0,444,1122,1120,485,3171
1517,0,277,697,699,284,1957
1518,0,1462,1999,1434,638,5533
1519,0,65,604,618,74,1361
1520,0,112,200,128,59,499
1521,0,627,1023,353,510,2513
1522,0,216,1086,385,431,2118
1523,0,65,604,618,74,1361
1524,0,112,200,128,59,499
1525,0,379,1124,996,487,2986
1526,3566,768,1022,653,362,2805
1527,0,769,1053,774,344,2940
1528,0,277,697,699,284,1957
1529,0,491,1036,828,218,2573
1530,0,452,798,728,353,2331
1531,0,2596,4268,3441,2338,12643
1532,0,65,604,618,74,1361
1533,0,434,730,499,193,1856
1534,0,1059,1998,1841,816,5714
1535,0,654,1016,805,363,2838
1536,0,355,684,593,240,1872
1537,6709,297,1047,709,150,2203
1538,0,285,736,606,174,1801
1539,0,654,1016,805,363,2838
1540,805,355,684,593,240,1872
1541,0,236,496,455,180,1367
1542,0,287,501,397,141,1326
1543,0,297,1047,709,150,2203
1544,0,285,736,606,174,1801
1545,0,1698,3676,3077,1840,10291
1546,0,2398,3131,2359,1755,9643
1547,0,277,697,699,284,1957
1548,0,769,1053,774,344,2940
1549,0,769,1053,774,344,2940
1550,802,277,697,699,284,1957
1551,0,32,119,39,61,251
1552,0,44,116,36,62,258
1553,0,4,20,23,0,47
1554,0,6,11,8,0,25
1555,0,311,730,754,327,2122
1556,805,654,1016,805,363,2838
1557,0,542,815,608,247,2212
1558,0,277,697,699,284,1957
1559,0,769,1053,774,344,2940
1560,0,247,620,638,266,1771
1561,0,260,509,434,170,1373
1562,0,486,687,523,233,1929
1563,0,297,1047,709,150,2203
1564,0,285,736,606,174,1801
1565,0,91,219,166,30,506
1566,915,94,178,169,22,463
1567,0,616,1590,1652,695,4553
1568,0,1462,1999,1434,638,5533
1569,0,297,1047,709,150,2203
1570,0,285,736,606,174,1801
1571,0,1931,3414,2766,1622,9733
1572,0,2633,4233,3321,1465,11652
1573,0,627,1023,353,510,2513
1574,0,299,1205,450,479,2433
1575,0,192,331,319,136,978
1576,0,616,1590,1652,695,4553
1577,0,1462,1999,1434,638,5533
1578,0,32,119,39,61,251
1579,0,44,116,36,62,258
1580,0,277,697,699,284,1957
1581,0,769,1053,774,344,2940
1582,802,769,1053,774,344,2940
1583,0,277,697,699,284,1957
1584,0,608,1119,1006,448,3181
1585,0,542,815,608,247,2212
1586,0,457,521,356,277,1611
1587,0,1698,3676,3077,1840,10291
1588,0,2419,3308,2618,1931,10276
1589,0,4,20,23,0,47
1590,0,6,11,8,0,25
1591,4892,374,2618,772,1097,4861
1592,0,1385,2043,401,1118,4947
1593,0,616,1590,1652,695,4553
1594,0,968,1292,919,427,3606
1595,0,494,707,515,212,1928
1596,0,491,1036,828,218,2573
1597,0,1947,3846,3134,1988,10915
1598,0,2387,3130,2484,1962,9963
1599,0,277,697,699,284,1957
1600,0,769,1053,774,344,2940
1601,0,677,1120,457,569,2823
1602,0,374,2618,772,1097,4861
1603,0,985,1449,388,723,3545
1604,0,297,1047,709,150,2203
1605,0,285,736,606,174,1801
1606,30615,5226,15182,7956,7369,35733
1607,0,389,966,1004,436,2795
1608,0,968,1292,919,427,3606
1609,0,1931,3414,2766,1622,9733
1610,0,2633,4233,3321,1465,11652
1611,0,297,1047,709,150,2203
1612,0,285,736,606,174,1801
1613,0,936,1456,1133,466,3991
1614,0,591,1066,942,593,3192
1615,0,27,70,71,25,193
1616,0,62,91,46,28,227
1617,0,591,1066,942,593,3192
1618,0,936,1456,1133,466,3991
1619,0,236,496,455,180,1367
1620,0,389,966,1004,436,2795
1621,0,1168,1613,1153,520,4454
1622,0,1954,3906,3099,1884,10843
1623,0,2387,3130,2484,1962,9963
1624,0,1402,2110,1785,872,6169
1625,0,1059,1998,1841,816,5714
1626,0,4,20,23,0,47
1627,0,591,1066,942,593,3192
1628,0,932,1436,1109,466,3943
1629,0,389,966,1004,436,2795
1630,0,968,1292,919,427,3606
1631,0,1931,3414,2766,1622,9733
1632,0,1411,2344,1993,1186,6934
1633,0,3609,5835,4604,2118,16166
1634,0,332,729,755,328,2144
1635,0,270,674,695,280,1919
1636,0,936,1456,1133,466,3991
1637,0,20,33,41,8,102
1638,915,91,219,166,30,506
1639,0,94,178,169,22,463
1640,0,5,13,13,5,36
1641,0,352,1939,766,790,3847
1642,5182,989,1454,391,723,3557
1643,0,1954,3906,3099,1884,10843
1644,5001,2387,3130,2484,1962,9963
1645,0,871,1475,1296,611,4253
1646,0,585,1055,934,593,3167
1647,0,1664,2753,2193,1046,7656
1648,3566,379,1124,996,487,2986
1649,0,768,1022,653,362,2805
1650,0,91,219,166,30,506
1651,0,94,178,169,22,463
1652,0,286,392,360,101,1139
1653,0,1402,2110,1785,872,6169
1654,3265,1193,2404,2296,933,6826
1655,0,297,1047,709,150,2203
1656,0,285,736,606,174,1801
1657,0,225,353,280,125,983
1658,0,192,331,319,136,978
1659,0,2654,4607,3848,2414,13523
1660,0,3204,6189,5644,2294,17331
1661,0,1482,2371,2058,763,6674
